,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Group_enc,GroupSize,Name,FamilySize,HomePlanet,Destination,VIP,Cabin,CryoSleep,Deck,Side,Deck_enc,Route,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S
7516,14.0,0.0,476.0,249.0,177.0,0.0,0,8037,0.5035950532067874,1,Harley8037,1,Earth,TRAPPIST-1e,0,F/1538/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
7517,0.0,0.0,0.0,0.0,0.0,0.0,1,8038,0.5619956351824595,2,Gocent8038,2,Europa,55 Cancri e,0,C/301/S,1,C,S,2,Europa55 Cancri e,1,0,0,0,1
7518,26.0,0.0,0.0,0.0,0.0,0.0,1,8038,0.5620586120860998,2,Gocent8038,2,Europa,55 Cancri e,0,C/301/S,1,C,S,2,Europa55 Cancri e,1,0,0,0,1
7519,21.0,0.0,0.0,0.0,0.0,0.0,0,8042,0.503666427030913,1,Shephendry8042,1,Earth,55 Cancri e,0,G/1299/P,1,G,P,6,Earth55 Cancri e,0,0,0,0,0
7520,45.0,5.0,17901.0,0.0,79.0,281.0,1,8043,0.6454250380048482,4,Oppont8043,1,Europa,55 Cancri e,0,A/97/S,0,A,S,0,Europa55 Cancri e,1,0,0,0,1
7521,29.0,0.0,1408.0,0.0,408.0,1.0,1,8043,0.6081013577948322,4,Fanseld8043,3,Europa,TRAPPIST-1e,0,A/97/S,0,A,S,0,EuropaTRAPPIST-1e,1,0,0,1,1
7522,39.0,1.0,392.0,64.0,148.0,1367.0,1,8043,0.6454760193077951,4,Fanseld8043,3,Europa,TRAPPIST-1e,1,A/97/S,0,A,S,0,EuropaTRAPPIST-1e,1,0,0,1,1
7523,37.0,0.0,0.0,0.0,0.0,0.0,1,8043,0.6081013577948322,4,Fanseld8043,3,Europa,55 Cancri e,0,A/97/S,1,A,S,0,Europa55 Cancri e,1,0,0,0,1
7524,22.0,0.0,0.0,0.0,0.0,0.0,1,8046,0.5035950532067874,1,Haynard8046,1,Earth,PSO J318.5-22,0,G/1300/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
7525,22.0,6.0,21.0,0.0,782.0,0.0,0,8049,0.5035950532067874,1,Workmans8049,1,Earth,TRAPPIST-1e,0,G/1301/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7526,30.0,0.0,34.0,143.0,275.0,0.0,0,8050,0.6081013577948322,3,Frazie8050,3,Earth,PSO J318.5-22,0,G/1300/S,0,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
7527,1.0,0.0,0.0,0.0,0.0,0.0,1,8050,0.502894547655984,3,Frazie8050,3,Earth,TRAPPIST-1e,0,G/1300/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7528,0.0,0.0,0.0,0.0,0.0,0.0,1,8050,0.502894547655984,3,Frazie8050,3,Earth,PSO J318.5-22,0,G/1300/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
7529,9.0,0.0,0.0,0.0,0.0,0.0,0,8052,0.4443485763589301,2,Serry8052,2,Earth,TRAPPIST-1e,0,G/1302/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7530,18.0,0.0,0.0,0.0,1.0,335.0,0,8052,0.4443485763589301,2,Serry8052,2,Earth,PSO J318.5-22,0,G/1302/S,0,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
7531,29.0,1544.0,1.0,206.0,0.0,0.0,0,8053,0.5035950532067874,1,Burie8053,1,Mars,TRAPPIST-1e,0,F/1663/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
7532,52.0,0.0,0.0,262.0,1425.0,571.0,0,8054,0.503666427030913,1,Reste8054,1,Mars,55 Cancri e,0,F/1540/S,0,F,S,5,Mars55 Cancri e,0,1,0,0,1
7533,27.0,0.0,0.0,846.0,59.0,0.0,0,8055,0.5035950532067874,1,Baxterson8055,1,Earth,TRAPPIST-1e,0,E/533/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
7534,54.0,0.0,793.0,0.0,87.0,1567.0,0,8056,0.5619956351824595,2,Ausivetpul8056,2,Europa,TRAPPIST-1e,0,C/262/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
7535,28.0,40.0,9012.0,0.0,111.0,551.0,1,8056,0.4444115532625703,2,Ausivetpul8056,2,Europa,TRAPPIST-1e,0,C/262/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
7536,65.0,0.0,0.0,0.0,0.0,0.0,1,8057,0.5619956351824595,2,Sersocatic8057,2,Europa,TRAPPIST-1e,0,B/267/P,1,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
7537,26.0,0.0,0.0,0.0,0.0,0.0,1,8057,0.5619956351824595,2,Sersocatic8057,2,Europa,55 Cancri e,0,B/267/P,1,B,P,1,Europa55 Cancri e,1,0,0,0,0
7538,29.0,12.0,2.0,0.0,432.0,1548.0,0,8058,0.503666427030913,1,Hayertez8058,1,Earth,TRAPPIST-1e,0,F/1664/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
7539,20.0,0.0,38.0,0.0,0.0,1779.0,0,8059,0.503666427030913,1,Merrelliss8059,1,Earth,TRAPPIST-1e,0,G/1302/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7540,39.0,1369.0,259.0,960.0,1.0,29.0,0,8060,0.5035950532067874,2,Chman8060,2,Mars,TRAPPIST-1e,0,F/1541/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
7541,37.0,0.0,0.0,0.0,0.0,0.0,1,8060,0.5035950532067874,2,Chman8060,2,Mars,TRAPPIST-1e,0,F/1541/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
7542,20.0,0.0,25.0,0.0,11.0,0.0,0,8063,0.5035950532067874,1,Loway8063,1,Earth,TRAPPIST-1e,0,F/1543/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
7543,40.0,0.0,0.0,0.0,0.0,0.0,1,8064,0.502894547655984,3,Erte8064,2,Mars,TRAPPIST-1e,0,E/534/S,1,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
7544,0.0,0.0,0.0,0.0,0.0,0.0,1,8064,0.502894547655984,3,Erte8064,2,Mars,TRAPPIST-1e,0,E/534/S,0,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
7545,33.0,0.0,0.0,0.0,0.0,0.0,0,8064,0.6081013577948322,3,Swin8064,1,Mars,TRAPPIST-1e,0,E/534/S,1,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
7546,23.0,0.0,0.0,0.0,0.0,0.0,1,8066,0.5035950532067874,1,Min8066,1,Mars,TRAPPIST-1e,0,F/1544/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
7547,32.0,1.0,0.0,0.0,9.0,663.0,0,8067,0.5035950532067874,1,Bardson8067,1,Earth,55 Cancri e,0,F/1666/P,0,F,P,5,Earth55 Cancri e,0,0,0,0,0
7548,20.0,0.0,52.0,0.0,110.0,614.0,0,8068,0.503666427030913,1,Mcfarmerson8068,1,Earth,TRAPPIST-1e,0,F/1545/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
7549,60.0,0.0,0.0,0.0,0.0,0.0,1,8069,0.5035950532067874,1,Greded8069,1,Europa,55 Cancri e,0,D/234/S,1,D,S,3,Europa55 Cancri e,1,0,0,0,1
7550,53.0,0.0,0.0,716.0,0.0,0.0,1,8071,0.503666427030913,1,Klindsey8071,1,Earth,TRAPPIST-1e,0,F/1546/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
7551,26.0,0.0,0.0,0.0,0.0,0.0,1,8072,0.4443485763589301,2,Prombled8072,2,Europa,TRAPPIST-1e,0,D/236/S,1,D,S,3,EuropaTRAPPIST-1e,1,0,0,1,1
7552,35.0,0.0,5500.0,0.0,180.0,3173.0,0,8072,0.5619956351824595,2,Prombled8072,2,Europa,55 Cancri e,0,D/236/S,0,D,S,3,Europa55 Cancri e,1,0,0,0,1
7553,19.0,355.0,0.0,0.0,0.0,284.0,0,8075,0.5035950532067874,1,Starkers8075,1,Earth,55 Cancri e,0,F/1547/S,0,F,S,5,Earth55 Cancri e,0,0,0,0,1
7554,43.0,1.0,2060.0,0.0,1.0,2764.0,0,8076,0.5035950532067874,2,Emetillove8076,2,Europa,55 Cancri e,0,C/263/P,0,C,P,2,Europa55 Cancri e,1,0,0,0,0
7555,29.0,2686.0,0.0,0.0,2854.0,2553.0,0,8076,0.5035950532067874,2,Emetillove8076,2,Europa,55 Cancri e,0,C/263/P,0,C,P,2,Europa55 Cancri e,1,0,0,0,0
7556,20.0,721.0,122.0,0.0,0.0,0.0,0,8077,0.5035950532067874,1,Watsongley8077,1,Earth,TRAPPIST-1e,0,G/1304/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7557,19.0,0.0,0.0,134.0,1931.0,0.0,0,8078,0.503666427030913,1,Davispinoz8078,1,Earth,TRAPPIST-1e,0,F/1667/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
7558,21.0,505.0,0.0,0.0,0.0,110.0,1,8079,0.503666427030913,1,Hubbarton8079,1,Earth,PSO J318.5-22,0,F/1548/S,0,F,S,5,EarthPSO J318.5-22,0,0,1,0,1
7559,39.0,2.0,15450.0,336.0,1.0,904.0,1,8081,0.5035950532067874,1,Ambleetive8081,1,Europa,55 Cancri e,0,D/251/P,0,D,P,3,Europa55 Cancri e,1,0,0,0,0
7560,12.0,0.0,0.0,0.0,0.0,0.0,0,8082,0.5619956351824595,2,Cochrisons8082,2,Earth,TRAPPIST-1e,0,G/1305/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7561,20.0,1842.0,0.0,0.0,0.0,0.0,1,8082,0.4443485763589301,2,Cochrisons8082,2,Earth,55 Cancri e,0,F/1668/P,0,F,P,5,Earth55 Cancri e,0,0,0,0,0
7562,18.0,595.0,134.0,7.0,0.0,0.0,0,8083,0.5035950532067874,1,Wolferton8083,1,Earth,TRAPPIST-1e,0,F/1669/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
7563,31.0,0.0,745.0,0.0,6688.0,2161.0,0,8084,0.5035950532067874,1,Idercaling8084,1,Europa,TRAPPIST-1e,0,C/264/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
7564,35.0,635.0,3.0,0.0,0.0,25.0,0,8085,0.503666427030913,1,Avisley8085,1,Earth,PSO J318.5-22,0,F/1549/S,0,F,S,5,EarthPSO J318.5-22,0,0,1,0,1
7565,44.0,0.0,0.0,0.0,0.0,0.0,1,8086,0.5035950532067874,1,Rochaserry8086,1,Earth,PSO J318.5-22,0,G/1306/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
7566,62.0,33.0,3518.0,0.0,394.0,0.0,1,8087,0.503666427030913,1,Ousious8087,1,Europa,TRAPPIST-1e,0,B/268/P,0,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
7567,23.0,1.0,0.0,11.0,0.0,2336.0,0,8088,0.4443485763589301,2,Sacy8088,1,Mars,TRAPPIST-1e,0,E/521/P,0,E,P,4,MarsTRAPPIST-1e,0,1,0,1,0
7568,23.0,3.0,0.0,0.0,1677.0,0.0,0,8088,0.4444115532625703,2,Kart8088,1,Mars,TRAPPIST-1e,1,F/1670/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
7569,19.0,0.0,0.0,1761.0,0.0,36.0,1,8089,0.5035950532067874,1,Peter8089,1,Earth,TRAPPIST-1e,0,F/1671/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
7570,29.0,18.0,7.0,0.0,0.0,779.0,0,8091,0.503666427030913,1,Bushallert8091,1,Earth,TRAPPIST-1e,0,F/1672/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
7571,31.0,0.0,4655.0,135.0,2075.0,402.0,1,8092,0.4443485763589301,3,Pulgaly8092,3,Europa,TRAPPIST-1e,0,D/238/S,0,D,S,3,EuropaTRAPPIST-1e,1,0,0,1,1
7572,33.0,0.0,0.0,0.0,0.0,0.0,1,8092,0.4443485763589301,3,Pulgaly8092,3,Europa,55 Cancri e,1,D/238/S,1,D,S,3,Europa55 Cancri e,1,0,0,0,1
7573,41.0,0.0,3216.0,0.0,433.0,517.0,0,8092,0.6081013577948322,3,Pulgaly8092,3,Europa,TRAPPIST-1e,0,D/238/S,0,D,S,3,EuropaTRAPPIST-1e,1,0,0,1,1
7574,60.0,19.0,7316.0,0.0,0.0,1781.0,1,8094,0.5035950532067874,1,Pokebox8094,1,Europa,TRAPPIST-1e,0,C/265/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
7575,41.0,0.0,0.0,0.0,0.0,0.0,1,8097,0.5035950532067874,1,Meroliss8097,1,Europa,TRAPPIST-1e,0,B/317/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
7576,69.0,0.0,269.0,0.0,190.0,9033.0,0,8098,0.6081577055507208,4,Mosteraked8098,4,Europa,TRAPPIST-1e,1,B/269/P,0,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
7577,44.0,9.0,2311.0,0.0,633.0,1.0,1,8098,0.5502379240696997,4,Mosteraked8098,4,Europa,55 Cancri e,0,B/269/P,0,B,P,1,Europa55 Cancri e,1,0,0,0,0
7578,18.0,0.0,0.0,0.0,0.0,0.0,1,8098,0.6081577055507208,4,Mosteraked8098,4,Europa,55 Cancri e,0,B/269/P,1,B,P,1,Europa55 Cancri e,1,0,0,0,0
7579,26.0,0.0,11598.0,0.0,3.0,386.0,1,8098,0.550186942766753,4,Mosteraked8098,4,Europa,55 Cancri e,0,B/269/P,0,B,P,1,Europa55 Cancri e,1,0,0,0,0
7580,30.0,4.0,0.0,442.0,2441.0,0.0,0,8102,0.5035950532067874,1,Castron8102,1,Earth,TRAPPIST-1e,0,F/1674/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
7581,34.0,81.0,0.0,492.0,122.0,0.0,0,8103,0.5035950532067874,1,Botie8103,1,Mars,TRAPPIST-1e,0,F/1675/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
7582,18.0,0.0,0.0,15.0,570.0,84.0,0,8105,0.503666427030913,1,Villenson8105,1,Earth,PSO J318.5-22,0,F/1677/P,0,F,P,5,EarthPSO J318.5-22,0,0,1,0,0
7583,49.0,0.0,0.0,0.0,0.0,0.0,1,8106,0.5035950532067874,1,Rigginsen8106,1,Earth,55 Cancri e,0,G/1306/S,1,G,S,6,Earth55 Cancri e,0,0,0,0,1
7584,71.0,48.0,43.0,0.0,78.0,534.0,0,8107,0.5035950532067874,1,Ewisentley8107,1,Earth,PSO J318.5-22,0,F/1678/P,0,F,P,5,EarthPSO J318.5-22,0,0,1,0,0
7585,19.0,150.0,605.0,0.0,0.0,1.0,0,8108,0.503666427030913,1,Evedorsen8108,1,Earth,PSO J318.5-22,0,F/1552/S,0,F,S,5,EarthPSO J318.5-22,0,0,1,0,1
7586,23.0,90.0,4.0,0.0,7.0,588.0,0,8112,0.5035950532067874,1,Dickley8112,1,Earth,PSO J318.5-22,0,F/1553/S,0,F,S,5,EarthPSO J318.5-22,0,0,1,0,1
7587,31.0,0.0,0.0,0.0,0.0,0.0,1,8115,0.5619956351824595,2,Prieress8115,2,Europa,TRAPPIST-1e,0,B/318/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
7588,40.0,0.0,0.0,0.0,0.0,0.0,1,8115,0.5619956351824595,2,Prieress8115,2,Europa,TRAPPIST-1e,0,B/318/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
7589,28.0,49.0,0.0,0.0,2.0,1136.0,0,8116,0.5035950532067874,1,Prin8116,1,Mars,55 Cancri e,0,D/252/P,0,D,P,3,Mars55 Cancri e,0,1,0,0,0
7590,17.0,0.0,0.0,0.0,0.0,0.0,1,8117,0.4443485763589301,3,Pernised8117,3,Europa,TRAPPIST-1e,0,B/319/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
7591,24.0,0.0,809.0,0.0,4928.0,143.0,0,8117,0.6081013577948322,3,Pernised8117,3,Europa,TRAPPIST-1e,0,B/319/S,0,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
7592,54.0,0.0,0.0,0.0,0.0,0.0,1,8117,0.4443485763589301,3,Pernised8117,3,Europa,55 Cancri e,0,B/319/S,1,B,S,1,Europa55 Cancri e,1,0,0,0,1
7593,21.0,0.0,0.0,0.0,0.0,0.0,0,8118,0.503666427030913,1,Browlerson8118,1,Earth,TRAPPIST-1e,0,G/1310/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7594,2.0,0.0,0.0,0.0,0.0,0.0,0,8119,0.5028381999000954,3,Tersimpson8119,3,Earth,55 Cancri e,0,F/1555/S,1,F,S,5,Earth55 Cancri e,0,0,0,0,1
7595,20.0,6.0,1119.0,0.0,24.0,13.0,1,8119,0.39757504200535854,3,Tersimpson8119,3,Earth,55 Cancri e,0,F/1555/S,1,F,S,5,Earth55 Cancri e,0,0,0,0,1
7596,20.0,97.0,279.0,0.0,301.0,39.0,0,8119,0.502894547655984,3,Tersimpson8119,3,Earth,55 Cancri e,0,F/1555/S,0,F,S,5,Earth55 Cancri e,0,0,0,0,1
7597,36.0,0.0,4260.0,0.0,0.0,1678.0,1,8120,0.5035950532067874,1,Pacticious8120,1,Europa,55 Cancri e,0,D/253/P,0,D,P,3,Europa55 Cancri e,1,0,0,0,0
7598,25.0,0.0,0.0,0.0,0.0,0.0,1,8121,0.5035950532067874,1,Kimpson8121,1,Earth,TRAPPIST-1e,0,G/1311/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7599,58.0,0.0,226.0,0.0,5481.0,0.0,0,8122,0.5028381999000954,3,Coning8122,3,Europa,55 Cancri e,0,C/302/S,0,C,S,2,Europa55 Cancri e,1,0,0,0,1
7600,37.0,79.0,218.0,0.0,442.0,659.0,1,8122,0.3976313897612471,3,Coning8122,3,Europa,TRAPPIST-1e,0,C/302/S,0,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
7601,26.0,0.0,13.0,0.0,3803.0,3557.0,0,8122,0.5028381999000954,3,Coning8122,3,Europa,TRAPPIST-1e,0,C/302/S,0,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
7602,45.0,0.0,0.0,0.0,0.0,0.0,0,8123,0.5035950532067874,1,Newtontoss8123,1,Earth,TRAPPIST-1e,0,G/1312/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7603,44.0,0.0,903.0,0.0,0.0,0.0,0,8124,0.5035950532067874,1,Paynard8124,1,Earth,TRAPPIST-1e,0,F/1681/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
7604,24.0,0.0,0.0,0.0,0.0,0.0,1,8128,0.5035950532067874,1,Queke8128,1,Mars,TRAPPIST-1e,0,F/1682/P,1,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
7605,13.0,0.0,0.0,0.0,0.0,0.0,1,8129,0.5028381999000954,5,Casonston8129,5,Earth,55 Cancri e,0,F/1683/P,1,F,P,5,Earth55 Cancri e,0,0,0,0,0
7606,4.0,0.0,0.0,0.0,0.0,0.0,1,8129,0.4153880781783396,5,Casonston8129,5,Earth,TRAPPIST-1e,0,G/1313/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7607,24.0,381.0,925.0,342.0,0.0,642.0,0,8129,0.5028381999000954,5,Casonston8129,5,Earth,TRAPPIST-1e,0,F/1683/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
7608,27.0,3.0,13.0,0.0,0.0,788.0,0,8129,0.5023911480636389,5,Casonston8129,5,Earth,55 Cancri e,0,F/1683/P,0,F,P,5,Earth55 Cancri e,0,0,0,0,0
7609,39.0,44.0,1620.0,0.0,6.0,0.0,0,8129,0.5028381999000954,5,Casonston8129,5,Earth,TRAPPIST-1e,0,E/522/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
7610,23.0,0.0,0.0,0.0,0.0,0.0,0,8130,0.4443485763589301,3,Mcbriddley8130,3,Earth,TRAPPIST-1e,0,G/1308/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7611,4.0,0.0,0.0,0.0,0.0,0.0,0,8130,0.4443485763589301,3,Mcbriddley8130,3,Earth,55 Cancri e,0,G/1308/S,0,G,S,6,Earth55 Cancri e,0,0,0,0,1
7612,0.0,0.0,0.0,0.0,0.0,0.0,0,8130,0.39757504200535854,3,Mcbriddley8130,3,Earth,TRAPPIST-1e,0,G/1308/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7613,22.0,0.0,0.0,0.0,0.0,0.0,1,8131,0.503666427030913,1,Shbre8131,1,Mars,TRAPPIST-1e,0,F/1557/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
7614,27.0,831.0,0.0,0.0,867.0,20.0,0,8133,0.5035950532067874,1,Suncy8133,1,Mars,TRAPPIST-1e,0,D/254/P,0,D,P,3,MarsTRAPPIST-1e,0,1,0,1,0
7615,22.0,0.0,0.0,0.0,0.0,0.0,1,8135,0.503666427030913,1,Coudered8135,1,Europa,TRAPPIST-1e,0,C/267/P,1,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
7616,26.0,0.0,0.0,0.0,0.0,0.0,1,8136,0.4444115532625703,2,Inderad8136,2,Europa,55 Cancri e,0,C/268/P,1,C,P,2,Europa55 Cancri e,1,0,0,0,0
7617,60.0,0.0,5998.0,0.0,4794.0,8.0,0,8136,0.5619956351824595,2,Inderad8136,2,Europa,TRAPPIST-1e,0,C/268/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
7618,18.0,0.0,297.0,0.0,588.0,23.0,0,8137,0.5035950532067874,1,Fielson8137,1,Earth,TRAPPIST-1e,0,G/1314/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7619,20.0,0.0,0.0,0.0,0.0,0.0,0,8138,0.5035950532067874,1,Whitneyes8138,1,Earth,55 Cancri e,0,G/1315/P,1,G,P,6,Earth55 Cancri e,0,0,0,0,0
7620,25.0,11.0,780.0,0.0,0.0,0.0,1,8139,0.503666427030913,1,Mirezavis8139,1,Earth,TRAPPIST-1e,0,E/523/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
7621,24.0,0.0,0.0,0.0,0.0,0.0,1,8140,0.503666427030913,1,Chapmaney8140,1,Earth,PSO J318.5-22,0,G/1309/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
7622,38.0,0.0,0.0,0.0,0.0,0.0,1,8141,0.5035950532067874,1,Belley8141,1,Earth,TRAPPIST-1e,0,G/1310/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7623,18.0,0.0,17.0,5.0,0.0,712.0,1,8143,0.5035950532067874,1,Vines8143,1,Earth,TRAPPIST-1e,0,F/1558/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
7624,45.0,0.0,0.0,0.0,0.0,0.0,1,8144,0.5028381999000954,4,Donotaked8144,2,Europa,55 Cancri e,0,B/270/P,1,B,P,1,Europa55 Cancri e,1,0,0,0,0
7625,13.0,0.0,3680.0,0.0,1529.0,3854.0,0,8144,0.6454760193077951,4,Chsere8144,2,Europa,TRAPPIST-1e,0,B/270/P,0,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
7626,28.0,0.0,3317.0,77.0,0.0,130.0,1,8144,0.5502379240696997,4,Chsere8144,2,Europa,TRAPPIST-1e,0,B/270/P,0,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
7627,5.0,0.0,0.0,0.0,0.0,0.0,1,8144,0.5028381999000954,4,Donotaked8144,2,Europa,TRAPPIST-1e,0,B/270/P,0,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
7628,20.0,0.0,142.0,0.0,3528.0,92.0,0,8147,0.4444115532625703,4,Pittler8147,4,Earth,TRAPPIST-1e,0,G/1317/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7629,2.0,0.0,0.0,0.0,0.0,0.0,1,8147,0.4444115532625703,4,Pittler8147,4,Earth,TRAPPIST-1e,0,G/1317/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7630,42.0,18.0,5.0,470.0,356.0,57.0,0,8147,0.550186942766753,4,Pittler8147,4,Earth,TRAPPIST-1e,0,G/1317/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7631,0.0,0.0,0.0,0.0,0.0,0.0,1,8147,0.4444115532625703,4,Pittler8147,4,Earth,55 Cancri e,0,G/1317/P,0,G,P,6,Earth55 Cancri e,0,0,0,0,0
7632,18.0,0.0,508.0,0.0,44.0,257.0,0,8148,0.503666427030913,1,Cartez8148,1,Earth,TRAPPIST-1e,0,G/1318/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7633,26.0,0.0,0.0,0.0,0.0,0.0,0,8149,0.5035950532067874,1,Contrevins8149,1,Earth,PSO J318.5-22,0,G/1319/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
7634,3.0,0.0,0.0,0.0,0.0,0.0,1,8150,0.5028381999000954,3,Kart8150,3,Mars,55 Cancri e,0,E/539/S,1,E,S,4,Mars55 Cancri e,0,1,0,0,1
7635,49.0,0.0,0.0,0.0,0.0,0.0,1,8150,0.502894547655984,3,Kart8150,3,Mars,PSO J318.5-22,0,E/539/S,1,E,S,4,MarsPSO J318.5-22,0,1,1,0,1
7636,19.0,691.0,0.0,10.0,561.0,25.0,0,8150,0.6081577055507208,3,Kart8150,3,Mars,TRAPPIST-1e,0,E/539/S,0,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
7637,19.0,0.0,0.0,0.0,0.0,0.0,0,8152,0.503666427030913,1,Bullisey8152,1,Earth,TRAPPIST-1e,0,G/1312/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7638,15.0,0.0,0.0,0.0,0.0,0.0,0,8153,0.5035950532067874,1,Hickett8153,1,Earth,TRAPPIST-1e,0,G/1320/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
7639,53.0,90.0,29.0,102.0,244.0,56.0,0,8156,0.5035950532067874,1,Yorkland8156,1,Earth,PSO J318.5-22,0,G/1321/P,0,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
7640,0.0,0.0,0.0,0.0,0.0,0.0,1,8157,0.5421998562185478,6,Morelly8157,6,Earth,TRAPPIST-1e,0,G/1313/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7641,39.0,1663.0,0.0,262.0,229.0,0.0,0,8157,0.5893476698027694,6,Morelly8157,6,Earth,55 Cancri e,0,F/1560/S,0,F,S,5,Earth55 Cancri e,0,0,0,0,1
7642,45.0,0.0,0.0,2778.0,1910.0,0.0,0,8157,0.5893011216566005,6,Morelly8157,6,Earth,TRAPPIST-1e,0,G/1313/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7643,10.0,0.0,0.0,0.0,0.0,0.0,1,8157,0.5893011216566005,6,Morelly8157,6,Earth,TRAPPIST-1e,0,G/1313/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
7644,1.0,0.0,0.0,0.0,0.0,0.0,1,8157,0.5893476698027694,6,Morelly8157,6,Earth,55 Cancri e,0,G/1313/S,0,G,S,6,Earth55 Cancri e,0,0,0,0,1
7645,9.0,0.0,0.0,0.0,0.0,0.0,1,8157,0.5421570319240725,6,Morelly8157,6,Earth,TRAPPIST-1e,0,G/1313/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
